trade_time,goods_code,goods_name,open,high,low,close,maprice_80,stdprice_80,stdmux_80,highstdmux_80,lowstdmux_80,maprice_100,stdprice_100,stdmux_100,highstdmux_100,lowstdmux_100,maprice_120,stdprice_120,stdmux_120,highstdmux_120,lowstdmux_120,maprice_140,stdprice_140,stdmux_140,highstdmux_140,lowstdmux_140,maprice_160,stdprice_160,stdmux_160,highstdmux_160,lowstdmux_160,maprice_180,stdprice_180,stdmux_180,highstdmux_180,lowstdmux_180,maprice_200,stdprice_200,stdmux_200,highstdmux_200,lowstdmux_200,maprice_220,stdprice_220,stdmux_220,highstdmux_220,lowstdmux_220,maprice_240,stdprice_240,stdmux_240,highstdmux_240,lowstdmux_240,maprice_260,stdprice_260,stdmux_260,highstdmux_260,lowstdmux_260
2019-10-25 09:55:00,bu1912.SHF,沥青,0.0,2974.0,2970.0,2972.0,2990.8914,8.4799,-2.2278,-1.9919,-2.4636,2990.8659,8.1377,-2.3183,-2.0726,-2.5641,2987.1603,9.8185,-1.5441,-1.3404,-1.7478,2983.3481,14.853,-0.764,-0.6294,-0.8987,2981.481,15.0678,-0.6292,-0.4965,-0.762,2980.278,14.5256,-0.5699,-0.4322,-0.7076,2979.6513,14.1185,-0.5419,-0.4003,-0.6836,2978.6751,14.2746,-0.4676,-0.3275,-0.6077,2976.5327,14.8528,-0.3052,-0.1705,-0.4398,2975.3186,14.7798,-0.2245,-0.0892,-0.3599
2019-10-25 10:00:00,bu1912.SHF,沥青,0.0,2974.0,2970.0,2972.0,2990.1397,8.574,-2.1157,-1.8824,-2.3489,2990.8264,8.1772,-2.3023,-2.0577,-2.5469,2987.3689,9.7297,-1.5796,-1.374,-1.7851,2983.6683,14.5999,-0.7992,-0.6622,-0.9362,2981.5583,15.0678,-0.6344,-0.5016,-0.7671,2980.2639,14.5328,-0.5686,-0.431,-0.7063,2979.6631,14.1137,-0.543,-0.4013,-0.6847,2978.676,14.2532,-0.4684,-0.3281,-0.6087,2976.9059,14.6819,-0.3341,-0.1979,-0.4704,2975.3782,14.7388,-0.2292,-0.0935,-0.3649
2019-10-25 10:05:00,bu1912.SHF,沥青,0.0,2974.0,2968.0,2970.0,2989.3785,8.4954,-2.2811,-1.8102,-2.5165,2990.7865,8.2605,-2.5164,-2.0321,-2.7585,2987.4482,9.6665,-1.805,-1.3912,-2.0119,2984.3186,14.2791,-1.0028,-0.7226,-1.1428,2981.5389,15.0678,-0.7658,-0.5003,-0.8985,2980.2484,14.5387,-0.7049,-0.4298,-0.8425,2979.6573,14.1137,-0.6842,-0.4008,-0.826,2978.7192,14.2425,-0.6122,-0.3313,-0.7526,2977.0843,14.5297,-0.4876,-0.2123,-0.6252,2975.4059,14.7224,-0.3672,-0.0955,-0.503
2019-10-25 10:10:00,bu1912.SHF,沥青,0.0,2972.0,2968.0,2970.0,2988.5915,8.4493,-2.2004,-1.9637,-2.4371,2990.7891,8.4735,-2.4534,-2.2174,-2.6895,2987.6199,9.693,-1.8178,-1.6115,-2.0241,2984.7627,13.9485,-1.0584,-0.915,-1.2018,2981.5487,15.0678,-0.7665,-0.6337,-0.8992,2980.2823,14.5387,-0.7072,-0.5697,-0.8448,2979.6822,14.0999,-0.6867,-0.5448,-0.8285,2978.8037,14.2244,-0.6189,-0.4783,-0.7595,2977.2889,14.355,-0.5078,-0.3684,-0.6471,2975.4401,14.6991,-0.3701,-0.234,-0.5062
2019-10-25 10:15:00,bu1912.SHF,沥青,0.0,2972.0,2968.0,2972.0,2988.2277,8.4373,-1.9233,-1.9233,-2.3974,2990.8031,8.6367,-2.1771,-2.1771,-2.6403,2987.831,9.7512,-1.6235,-1.6235,-2.0337,2985.0188,13.6718,-0.9522,-0.9522,-1.2448,2981.5586,15.0678,-0.6344,-0.6344,-0.8998,2980.3525,14.5059,-0.5758,-0.5758,-0.8516,2979.6903,14.0888,-0.5458,-0.5458,-0.8298,2978.8307,14.2266,-0.4801,-0.4801,-0.7613,2977.4757,14.1531,-0.3869,-0.3869,-0.6695,2975.4805,14.6914,-0.2369,-0.2369,-0.5092
2019-10-25 10:35:00,bu1912.SHF,沥青,0.0,2976.0,2970.0,2972.0,2987.6992,8.4948,-1.8481,-1.3772,-2.0835,2990.6374,8.7758,-2.1237,-1.6679,-2.3516,2987.9011,9.8088,-1.6211,-1.2133,-1.825,2985.0847,13.4566,-0.9724,-0.6751,-1.121,2981.5688,15.0606,-0.6354,-0.3698,-0.7681,2980.4478,14.4729,-0.5837,-0.3073,-0.7219,2979.697,14.0777,-0.5468,-0.2626,-0.6888,2978.8297,14.2288,-0.48,-0.1989,-0.6206,2977.8214,14.0994,-0.4129,-0.1292,-0.5547,2975.4923,14.6732,-0.238,0.0346,-0.3743
2019-10-25 10:40:00,bu1912.SHF,沥青,0.0,2974.0,2970.0,2974.0,2987.5314,8.4963,-1.5926,-1.5926,-2.0634,2990.496,8.8729,-1.8592,-1.8592,-2.31,2987.9597,9.8088,-1.4232,-1.4232,-1.831,2985.1618,13.226,-0.8439,-0.8439,-1.1464,2981.5882,15.039,-0.5046,-0.5046,-0.7705,2980.5331,14.4352,-0.4526,-0.4526,-0.7297,2979.7268,14.0632,-0.4072,-0.4072,-0.6917,2978.8517,14.2266,-0.341,-0.341,-0.6222,2977.9393,14.0316,-0.2807,-0.2807,-0.5658,2975.5038,14.6543,-0.1026,-0.1026,-0.3756
2019-10-25 10:45:00,bu1912.SHF,沥青,0.0,2976.0,2970.0,2970.0,2987.2862,8.6636,-1.9953,-1.3027,-1.9953,2990.4386,9.0564,-2.2568,-1.5943,-2.2568,2987.9867,9.8347,-1.8289,-1.2188,-1.8289,2985.1973,12.978,-1.171,-0.7087,-1.171,2981.5737,15.039,-0.7696,-0.3706,-0.7696,2980.6404,14.3955,-0.7391,-0.3224,-0.7391,2979.7318,14.0491,-0.6927,-0.2656,-0.6927,2978.8456,14.2266,-0.6218,-0.2,-0.6218,2977.9876,14.0164,-0.5699,-0.1418,-0.5699,2975.5113,14.6306,-0.3767,0.0334,-0.3767
2019-10-25 10:50:00,bu1912.SHF,沥青,0.0,2972.0,2970.0,2970.0,2987.1718,8.7923,-1.9531,-1.7256,-1.9531,2990.579,9.2249,-2.2308,-2.014,-2.2308,2988.048,9.8605,-1.8303,-1.6275,-1.8303,2985.2522,12.6445,-1.2062,-1.0481,-1.2062,2981.5942,15.0518,-0.7703,-0.6374,-0.7703,2980.8976,14.3787,-0.7579,-0.6188,-0.7579,2979.7505,14.0258,-0.6952,-0.5526,-0.6952,2978.9233,14.1899,-0.6289,-0.4879,-0.6289,2978.0663,14.0012,-0.5761,-0.4333,-0.5761,2975.5342,14.5896,-0.3793,-0.2422,-0.3793
2019-10-25 10:55:00,bu1912.SHF,沥青,0.0,2972.0,2968.0,2970.0,2986.887,8.9071,-1.8959,-1.6714,-2.1204,2990.5126,9.3954,-2.1833,-1.9704,-2.3961,2988.0411,9.9085,-1.8208,-1.6189,-2.0226,2985.3145,12.2996,-1.2451,-1.0825,-1.4077,2981.58,15.0683,-0.7685,-0.6358,-0.9012,2980.9661,14.371,-0.7631,-0.6239,-0.9022,2979.7622,14.0195,-0.6963,-0.5537,-0.839,2979.186,14.1291,-0.6502,-0.5086,-0.7917,2978.1636,14.0012,-0.5831,-0.4402,-0.7259,2975.5619,14.5725,-0.3817,-0.2444,-0.5189
2019-10-25 11:00:00,bu1912.SHF,沥青,0.0,2974.0,2970.0,2974.0,2986.798,9.0028,-1.4216,-1.4216,-1.8659,2990.4903,9.4927,-1.7372,-1.7372,-2.1585,2988.0357,9.9085,-1.4165,-1.4165,-1.8202,2985.4151,11.9589,-0.9545,-0.9545,-1.289,2981.5813,15.0683,-0.5031,-0.5031,-0.7686,2980.9932,14.3665,-0.4868,-0.4868,-0.7652,2979.8085,13.9968,-0.415,-0.415,-0.7008,2979.2199,14.0477,-0.3716,-0.3716,-0.6563,2978.2213,13.988,-0.3018,-0.3018,-0.5877,2975.5825,14.553,-0.1087,-0.1087,-0.3836
2019-10-25 11:05:00,bu1912.SHF,沥青,0.0,2978.0,2972.0,2974.0,2986.6167,9.0846,-1.3888,-0.9485,-1.609,2990.4145,9.5824,-1.713,-1.2956,-1.9217,2988.0429,9.9085,-1.4173,-1.0136,-1.6191,2985.5003,11.7249,-0.9808,-0.6397,-1.1514,2981.6013,15.0721,-0.5043,-0.2389,-0.637,2981.0044,14.3709,-0.4874,-0.2091,-0.6266,2979.8172,13.9647,-0.4166,-0.1301,-0.5598,2979.2622,13.9794,-0.3764,-0.0903,-0.5195,2978.2714,13.9684,-0.3058,-0.0194,-0.449,2975.5953,14.5392,-0.1097,0.1654,-0.2473
2019-10-25 11:10:00,bu1912.SHF,沥青,0.0,2974.0,2972.0,2972.0,2986.5465,9.1952,-1.582,-1.3645,-1.582,2990.4154,9.7,-1.8985,-1.6923,-1.8985,2988.1641,9.9493,-1.6246,-1.4236,-1.6246,2985.7809,11.566,-1.1915,-1.0186,-1.1915,2981.7539,15.0561,-0.6478,-0.515,-0.6478,2981.0237,14.3784,-0.6276,-0.4885,-0.6276,2979.8515,13.936,-0.5634,-0.4199,-0.5634,2979.2915,13.8985,-0.5246,-0.3807,-0.5246,2978.3403,13.9426,-0.4547,-0.3113,-0.4547,2975.6228,14.52,-0.2495,-0.1118,-0.2495
2019-10-25 11:15:00,bu1912.SHF,沥青,0.0,2974.0,2970.0,2970.0,2986.3647,9.2995,-1.7597,-1.3296,-1.7597,2990.3743,9.8525,-2.0679,-1.6619,-2.0679,2988.2866,9.9493,-1.838,-1.4359,-1.838,2985.8474,11.4506,-1.384,-1.0347,-1.384,2981.8135,15.0367,-0.7856,-0.5196,-0.7856,2981.0188,14.389,-0.7658,-0.4878,-0.7658,2979.8591,13.9295,-0.7078,-0.4206,-0.7078,2979.2928,13.8349,-0.6717,-0.3826,-0.6717,2978.3483,13.9195,-0.5998,-0.3124,-0.5998,2975.6392,14.5084,-0.3887,-0.113,-0.3887
2019-10-25 11:20:00,bu1912.SHF,沥青,0.0,2972.0,2958.0,2964.0,2985.6355,9.5349,-2.2691,-1.4301,-2.8984,2989.8553,10.1163,-2.5558,-1.765,-3.1489,2988.0714,10.0703,-2.3903,-1.5959,-2.9861,2985.7806,11.4248,-1.9064,-1.2062,-2.4316,2981.7904,15.0367,-1.1831,-0.6511,-1.5822,2980.8508,14.4269,-1.168,-0.6135,-1.5839,2979.7403,13.9532,-1.1281,-0.5547,-1.5581,2979.1722,13.8035,-1.0992,-0.5196,-1.5338,2978.2408,13.9119,-1.0236,-0.4486,-1.4549,2975.5711,14.5172,-0.7971,-0.246,-1.2104
2019-10-25 11:25:00,bu1912.SHF,沥青,0.0,2964.0,2958.0,2964.0,2984.9746,9.7726,-2.1463,-2.1463,-2.7602,2989.3279,10.3679,-2.4429,-2.4429,-3.0216,2987.7698,10.1895,-2.3328,-2.3328,-2.9216,2985.549,11.3989,-1.8905,-1.8905,-2.4168,2981.64,15.0367,-1.1731,-1.1731,-1.5721,2980.68,14.4645,-1.1532,-1.1532,-1.568,2979.6275,13.9819,-1.1177,-1.1177,-1.5468,2979.0642,13.7943,-1.0921,-1.0921,-1.527,2978.1365,13.9042,-1.0167,-1.0167,-1.4482,2975.5401,14.5221,-0.7947,-0.7947,-1.2078
2019-10-25 11:30:00,bu1912.SHF,沥青,0.0,2966.0,2960.0,2964.0,2984.6221,9.9693,-2.0686,-1.868,-2.4698,2989.0918,10.6119,-2.3645,-2.176,-2.7414,2987.7071,10.3453,-2.2916,-2.0983,-2.6782,2985.5565,11.3132,-1.9054,-1.7287,-2.259,2981.7912,14.9899,-1.1869,-1.0535,-1.4537,2980.6234,14.5017,-1.1463,-1.0084,-1.4221,2979.5678,14.0104,-1.1112,-0.9684,-1.3967,2979.0268,13.7627,-1.0918,-0.9465,-1.3825,2978.089,13.8966,-1.0138,-0.8699,-1.3017,2975.5293,14.5221,-0.7939,-0.6562,-1.0694
2019-10-25 13:35:00,bu1912.SHF,沥青,0.0,2966.0,2960.0,2964.0,2984.3054,10.1717,-1.9963,-1.7996,-2.3895,2988.8659,10.8399,-2.2939,-2.1094,-2.6629,2988.3422,10.4094,-2.3385,-2.1463,-2.7227,2985.5385,11.1925,-1.9244,-1.7457,-2.2818,2981.9265,14.8804,-1.2047,-1.0703,-1.4735,2980.5608,14.5387,-1.1391,-1.0015,-1.4142,2979.5222,14.0422,-1.1054,-0.963,-1.3902,2978.9944,13.7535,-1.0902,-0.9448,-1.3811,2978.0999,13.87,-1.0166,-0.8724,-1.305,2975.5174,14.5271,-0.7928,-0.6551,-1.0682
2019-10-25 13:40:00,bu1912.SHF,沥青,0.0,2968.0,2962.0,2968.0,2984.183,10.2734,-1.5752,-1.5752,-2.1593,2988.7501,10.9746,-1.8907,-1.8908,-2.4375,2988.5299,10.4365,-1.9671,-1.9671,-2.542,2985.5378,11.0909,-1.5813,-1.5813,-2.1223,2982.0325,14.769,-0.9501,-0.9501,-1.3564,2980.5356,14.5588,-0.861,-0.861,-1.2732,2979.5142,14.0569,-0.8191,-0.8191,-1.246,2978.986,13.7298,-0.8002,-0.8002,-1.2372,2978.1115,13.8506,-0.73,-0.73,-1.1632,2975.547,14.5232,-0.5197,-0.5197,-0.9328
2019-10-25 13:45:00,bu1912.SHF,沥青,0.0,2976.0,2966.0,2974.0,2983.8787,10.2966,-0.9594,-0.7652,-1.7364,2987.8502,10.8856,-1.2723,-1.0886,-2.0073,2988.4429,10.392,-1.3898,-1.1974,-2.1596,2985.5058,10.9052,-1.0551,-0.8717,-1.7887,2982.0597,14.6333,-0.5508,-0.4141,-1.0975,2980.476,14.5627,-0.4447,-0.3074,-0.994,2979.502,14.0589,-0.3914,-0.2491,-0.9604,2978.9748,13.7033,-0.363,-0.2171,-0.9468,2978.0945,13.8303,-0.2961,-0.1514,-0.8745,2975.8151,14.4788,-0.1254,0.0128,-0.6779
2019-10-25 13:50:00,bu1912.SHF,沥青,0.0,2982.0,2972.0,2978.0,2983.6771,10.2068,-0.5562,-0.1643,-1.144,2987.5677,10.893,-0.8783,-0.5111,-1.4292,2988.3997,10.3151,-1.0082,-0.6204,-1.5899,2985.4857,10.758,-0.6958,-0.324,-1.2536,2982.1662,14.4393,-0.2885,-0.0115,-0.7041,2980.5565,14.5546,-0.1757,0.0992,-0.5879,2979.5266,14.0563,-0.1086,0.176,-0.5355,2978.9862,13.6752,-0.0721,0.2204,-0.5109,2978.1084,13.8099,-0.0079,0.2818,-0.4423,2976.1384,14.357,0.1297,0.4083,-0.2882
2019-10-25 13:55:00,bu1912.SHF,沥青,0.0,2978.0,2972.0,2976.0,2983.5369,10.2027,-0.7387,-0.5427,-1.1308,2986.8093,10.8051,-1.0004,-0.8153,-1.3706,2988.374,10.2974,-1.2017,-1.0074,-1.5901,2985.6672,10.671,-0.9059,-0.7185,-1.2808,2982.459,14.2157,-0.4544,-0.3137,-0.7357,2980.6289,14.5476,-0.3182,-0.1807,-0.5932,2979.5219,14.0563,-0.2506,-0.1083,-0.5351,2979.0044,13.6671,-0.2198,-0.0735,-0.5125,2978.1175,13.7886,-0.1536,-0.0085,-0.4437,2976.4947,14.1963,-0.0348,0.106,-0.3166
2019-10-25 14:00:00,bu1912.SHF,沥青,0.0,2978.0,2974.0,2974.0,2983.4076,10.2141,-0.921,-0.5294,-0.921,2986.1169,10.5689,-1.1465,-0.768,-1.1465,2988.3404,10.2974,-1.3926,-1.0042,-1.3926,2985.7367,10.5951,-1.1077,-0.7302,-1.1077,2983.0416,13.9292,-0.6491,-0.3619,-0.6491,2980.6191,14.5375,-0.4553,-0.1802,-0.4553,2979.515,14.0528,-0.3925,-0.1078,-0.3925,2979.0061,13.6603,-0.3665,-0.0737,-0.3665,2978.1637,13.7743,-0.3023,-0.0119,-0.3023,2976.6691,14.0507,-0.19,0.0947,-0.19
2019-10-25 14:05:00,bu1912.SHF,沥青,0.0,2978.0,2972.0,2972.0,2983.3206,10.2445,-1.105,-0.5194,-1.105,2985.3384,10.385,-1.2844,-0.7066,-1.2844,2988.1955,10.3678,-1.5621,-0.9834,-1.5621,2985.8556,10.5951,-1.3077,-0.7414,-1.3077,2983.4208,13.6412,-0.8372,-0.3974,-0.8372,2980.6191,14.5316,-0.5931,-0.1802,-0.5931,2979.538,14.0479,-0.5366,-0.1095,-0.5366,2979.0231,13.6441,-0.5147,-0.075,-0.5147,2978.2357,13.7551,-0.4533,-0.0171,-0.4533,2976.8571,13.8848,-0.3498,0.0823,-0.3498
2019-10-25 14:10:00,bu1912.SHF,沥青,0.0,2976.0,2970.0,2972.0,2983.2146,10.2697,-1.092,-0.7025,-1.2868,2984.9454,10.2711,-1.2604,-0.8709,-1.4551,2988.1268,10.441,-1.5446,-1.1615,-1.7361,2985.9789,10.6318,-1.3148,-0.9386,-1.5029,2983.6239,13.41,-0.8668,-0.5685,-1.016,2980.6128,14.5316,-0.5927,-0.3174,-0.7303,2979.589,14.0197,-0.5413,-0.256,-0.684,2979.0204,13.6346,-0.5149,-0.2215,-0.6616,2978.2492,13.7568,-0.4543,-0.1635,-0.5996,2977.0248,13.6955,-0.3669,-0.0748,-0.5129
2019-10-25 14:15:00,bu1912.SHF,沥青,0.0,2976.0,2972.0,2976.0,2983.1598,10.2287,-0.7,-0.7,-1.091,2984.5005,10.1781,-0.8352,-0.8352,-1.2282,2987.9936,10.4486,-1.1479,-1.1479,-1.5307,2986.062,10.6413,-0.9456,-0.9456,-1.3215,2983.7113,13.2189,-0.5834,-0.5834,-0.886,2980.6409,14.5187,-0.3196,-0.3196,-0.5952,2979.6897,13.9855,-0.2638,-0.2638,-0.5498,2979.0406,13.6208,-0.2232,-0.2232,-0.5169,2978.2599,13.7563,-0.1643,-0.1643,-0.4551,2977.353,13.6447,-0.0992,-0.0992,-0.3923
2019-10-25 14:20:00,bu1912.SHF,沥青,0.0,2986.0,2974.0,2984.0,2983.1548,10.19,0.0829,0.2792,-0.8984,2984.385,10.0484,-0.0383,0.1607,-1.0335,2987.806,10.4197,-0.3653,-0.1733,-1.325,2986.1125,10.6073,-0.1992,-0.0106,-1.1419,2983.8003,13.0188,0.0153,0.169,-0.7528,2980.6948,14.5022,0.2279,0.3658,-0.4616,2979.804,13.9568,0.3006,0.4439,-0.4159,2979.1064,13.6143,0.3594,0.5063,-0.3751,2978.3203,13.7637,0.4127,0.558,-0.3139,2977.5042,13.5929,0.4779,0.625,-0.2578
2019-10-25 14:25:00,bu1912.SHF,沥青,0.0,2986.0,2980.0,2984.0,2983.0901,10.1505,0.0896,0.2867,-0.3044,2984.2368,9.9955,-0.0237,0.1764,-0.4239,2987.771,10.4176,-0.362,-0.17,-0.746,2986.1709,10.5575,-0.2056,-0.0162,-0.5845,2983.8738,12.7828,0.0099,0.1663,-0.303,2980.7267,14.4927,0.2259,0.3639,-0.0501,2979.9419,13.9163,0.2916,0.4353,0.0042,2979.1522,13.6006,0.3564,0.5035,0.0623,2978.3558,13.7679,0.41,0.5552,0.1194,2977.588,13.5861,0.472,0.6192,0.1775
2019-10-25 14:30:00,bu1912.SHF,沥青,0.0,2984.0,2980.0,2982.0,2982.9867,10.0831,-0.0979,0.1005,-0.2962,2984.164,9.9192,-0.2182,-0.0165,-0.4198,2987.845,10.4214,-0.5609,-0.369,-0.7528,2986.2319,10.5085,-0.4027,-0.2124,-0.593,2983.9364,12.4696,-0.1553,0.0051,-0.3157,2980.7577,14.4902,0.0857,0.2238,-0.0523,2980.181,13.892,0.1309,0.2749,-0.013,2979.1827,13.5742,0.2075,0.3549,0.0602,2978.4399,13.7337,0.2592,0.4048,0.1136,2977.6726,13.5746,0.3188,0.4661,0.1715
2019-10-25 14:35:00,bu1912.SHF,沥青,0.0,2990.0,2980.0,2984.0,2982.5959,9.8183,0.143,0.7541,-0.2644,2983.9783,9.8394,0.0022,0.612,-0.4043,2987.7982,10.4191,-0.3645,0.2113,-0.7485,2986.2518,10.4725,-0.215,0.3579,-0.597,2984.0283,12.1454,-0.0023,0.4917,-0.3317,2980.7921,14.4936,0.2213,0.6353,-0.0546,2980.287,13.8788,0.2675,0.6998,-0.0207,2979.2398,13.5665,0.3509,0.7931,0.056,2978.7257,13.6808,0.3855,0.8241,0.0931,2977.8062,13.5813,0.4561,0.8978,0.1615
2019-10-25 14:40:00,bu1912.SHF,沥青,0.0,2986.0,2976.0,2980.0,2982.2811,9.5359,-0.2392,0.39,-0.6587,2983.8283,9.8345,-0.3893,0.2208,-0.796,2987.7348,10.43,-0.7416,-0.1663,-1.1251,2986.2258,10.4423,-0.5962,-0.0216,-0.9793,2984.107,11.8449,-0.3467,0.1598,-0.6844,2980.7983,14.4892,-0.0551,0.359,-0.3312,2980.3166,13.872,-0.0228,0.4097,-0.3112,2979.2908,13.5452,0.0524,0.4953,-0.2429,2978.7679,13.6065,0.0906,0.5315,-0.2034,2977.8717,13.5718,0.1568,0.5989,-0.1379
2019-10-25 14:45:00,bu1912.SHF,沥青,0.0,2982.0,2978.0,2982.0,2981.8336,9.3418,0.0178,0.0178,-0.4104,2983.7539,9.8125,-0.1787,-0.1787,-0.5864,2987.7357,10.4336,-0.5497,-0.5497,-0.9331,2986.2767,10.4072,-0.4109,-0.4109,-0.7953,2984.2196,11.6334,-0.1908,-0.1908,-0.5346,2980.84,14.4894,0.0801,0.0801,-0.196,2980.3462,13.8744,0.1192,0.1192,-0.1691,2979.3206,13.5174,0.1982,0.1982,-0.0977,2978.8268,13.547,0.2342,0.2342,-0.061,2977.935,13.5594,0.2998,0.2998,0.0048
2019-10-25 14:50:00,bu1912.SHF,沥青,0.0,2982.0,2976.0,2978.0,2981.5923,9.1425,-0.3929,0.0446,-0.6117,2983.6567,9.8028,-0.577,-0.169,-0.7811,2987.7,10.4538,-0.9279,-0.5453,-1.1192,2986.3472,10.397,-0.8028,-0.4181,-0.9952,2984.4459,11.4783,-0.5616,-0.2131,-0.7358,2980.9673,14.4663,-0.2051,0.0714,-0.3434,2980.3598,13.8734,-0.1701,0.1182,-0.3143,2979.352,13.486,-0.1003,0.1964,-0.2486,2978.8551,13.4688,-0.0635,0.2335,-0.212,2978.0007,13.5343,-0.0001,0.2955,-0.1478
2019-10-25 14:55:00,bu1912.SHF,沥青,0.0,2984.0,2978.0,2982.0,2981.323,8.9764,0.0754,0.2982,-0.3702,2983.5453,9.742,-0.1586,0.0467,-0.5692,2987.6706,10.4575,-0.5423,-0.351,-0.9248,2986.4582,10.3267,-0.4317,-0.238,-0.8191,2984.5213,11.3402,-0.2223,-0.046,-0.5751,2981.0436,14.435,0.0663,0.2048,-0.2108,2980.3798,13.8722,0.1168,0.261,-0.1716,2979.383,13.4731,0.1942,0.3427,-0.1027,2978.881,13.407,0.2326,0.3818,-0.0657,2978.0327,13.5139,0.2936,0.4416,-0.0024
2019-10-25 15:00:00,bu1912.SHF,沥青,0.0,2986.0,2974.0,2978.0,2981.1379,8.7566,-0.3583,0.5553,-0.8151,2983.4164,9.6915,-0.5589,0.2666,-0.9716,2987.5737,10.4773,-0.9138,-0.1502,-1.2955,2986.5088,10.2869,-0.8272,-0.0495,-1.216,2984.6606,11.2288,-0.5932,0.1193,-0.9494,2981.1842,14.3909,-0.2213,0.3346,-0.4992,2980.3779,13.8686,-0.1715,0.4054,-0.4599,2979.4051,13.4629,-0.1044,0.4899,-0.4015,2978.8951,13.3525,-0.067,0.5321,-0.3666,2978.0485,13.4881,-0.0036,0.5895,-0.3002
2019-10-25 21:05:00,bu1912.SHF,沥青,0.0,2986.0,2972.0,2984.0,2981.0979,8.5831,0.3381,0.5711,-1.06,2983.4051,9.6484,0.0617,0.2689,-1.1821,2987.4501,10.468,-0.3296,-0.1385,-1.4759,2986.5165,10.2316,-0.246,-0.0505,-1.4188,2984.6943,11.1096,-0.0625,0.1175,-1.1426,2981.2651,14.3502,0.1906,0.33,-0.6456,2980.4233,13.8705,0.2579,0.4021,-0.6073,2979.4828,13.4637,0.3355,0.4841,-0.5558,2978.9705,13.3262,0.3774,0.5275,-0.5231,2978.1182,13.471,0.4366,0.5851,-0.4542
2019-10-25 21:10:00,bu1912.SHF,沥青,0.0,2992.0,2982.0,2990.0,2981.2652,8.5121,1.0262,1.2611,0.0863,2983.4991,9.6097,0.6765,0.8846,-0.156,2987.4888,10.4743,0.2397,0.4307,-0.524,2986.6459,10.2152,0.3283,0.5241,-0.4548,2984.8758,10.9493,0.468,0.6507,-0.2626,2981.5736,14.283,0.59,0.73,0.0299,2980.5367,13.8906,0.6813,0.8253,0.1053,2979.5814,13.4827,0.7727,0.9211,0.1794,2979.0852,13.2967,0.8209,0.9713,0.2192,2978.2185,13.4726,0.8745,1.0229,0.2807
2019-10-25 21:15:00,bu1912.SHF,沥青,0.0,2990.0,2978.0,2982.0,2981.2068,8.4668,0.0937,1.0386,-0.3787,2983.4261,9.5645,-0.1491,0.6873,-0.5673,2987.4131,10.468,-0.5171,0.2471,-0.8992,2987.2512,10.1184,-0.519,0.2717,-0.9143,2984.9422,10.7386,-0.274,0.471,-0.6465,2981.7755,14.135,0.0159,0.5819,-0.2671,2980.5572,13.8888,0.1039,0.6799,-0.1841,2979.6114,13.4829,0.1772,0.7705,-0.1195,2979.1249,13.265,0.2167,0.8198,-0.0848,2978.2959,13.4319,0.2758,0.8714,-0.022
2019-10-25 21:20:00,bu1912.SHF,沥青,0.0,2986.0,2980.0,2980.0,2981.152,8.4386,-0.1365,0.5745,-0.1365,2983.3824,9.5213,-0.3552,0.2749,-0.3552,2987.3417,10.4577,-0.702,-0.1283,-0.702,2987.4256,10.0481,-0.739,-0.1419,-0.739,2984.9647,10.5839,-0.4691,0.0978,-0.4691,2981.8938,14.0038,-0.1352,0.2932,-0.1352,2980.5578,13.8879,-0.0402,0.3919,-0.0402,2979.6264,13.4809,0.0277,0.4728,0.0277,2979.1388,13.2303,0.0651,0.5186,0.0651,2978.3278,13.406,0.1247,0.5723,0.1247
2019-10-25 21:25:00,bu1912.SHF,沥青,0.0,2982.0,2978.0,2982.0,2980.9862,8.3635,0.1212,0.1212,-0.357,2983.3425,9.4915,-0.1414,-0.1414,-0.5629,2986.763,10.3116,-0.4619,-0.4619,-0.8498,2987.511,9.9711,-0.5527,-0.5527,-0.9539,2985.0489,10.3932,-0.2934,-0.2934,-0.6782,2981.9944,13.8708,0.0004,0.0004,-0.288,2980.5626,13.8899,0.1035,0.1035,-0.1845,2979.6636,13.4829,0.1733,0.1733,-0.1234,2979.1704,13.2064,0.2143,0.2143,-0.0886,2978.3468,13.3902,0.2728,0.2728,-0.0259
2019-10-25 21:30:00,bu1912.SHF,沥青,0.0,2984.0,2978.0,2982.0,2980.9428,8.2866,0.1276,0.3689,-0.3551,2983.2931,9.3925,-0.1377,0.0753,-0.5635,2986.6453,10.2925,-0.4513,-0.257,-0.84,2987.5826,9.8928,-0.5643,-0.3621,-0.9686,2985.101,10.2545,-0.3024,-0.1074,-0.6925,2982.1293,13.6888,-0.0094,0.1367,-0.3017,2980.6616,13.8838,0.0964,0.2404,-0.1917,2979.7035,13.4829,0.1703,0.3187,-0.1263,2979.1935,13.1821,0.2129,0.3646,-0.0905,2978.3666,13.3739,0.2717,0.4212,-0.0274
2019-10-25 21:35:00,bu1912.SHF,沥青,0.0,2984.0,2980.0,2980.0,2980.8517,8.2553,-0.1032,0.3814,-0.1032,2983.2138,9.3631,-0.3432,0.084,-0.3432,2986.0116,10.1755,-0.5908,-0.1977,-0.5908,2987.5864,9.8575,-0.7696,-0.3638,-0.7696,2985.2799,10.164,-0.5195,-0.1259,-0.5195,2982.4091,13.4756,-0.1788,0.1181,-0.1788,2980.741,13.8759,-0.0534,0.2349,-0.0534,2979.7096,13.4828,0.0215,0.3182,0.0215,2979.2202,13.1747,0.0592,0.3628,0.0592,2978.3835,13.3545,0.121,0.4206,0.121
